indicator_id,claim_id,indicator_type,indicator_value,score,review_status,claim_type,claim_amount,status,fraud_flag,claim_month,channel
288,17998,Policy-Claim Gap,1,38.6,Flagged,Health,231598,Pending,0,2024-02,Online
289,925,Policy-Claim Gap,1,68.5,Flagged,Natural Disaster,59597,Settled,0,2024-11,Partnership
290,1711,Policy-Claim Gap,1,97.1,Flagged,Accident,20010,Pending,0,2024-12,Partnership
291,5156,Rapid Settlement,0,36.2,Under Review,Health,117230,Pending,0,2024-03,Partnership
292,13015,Amount Rounding,1,42.8,Under Review,Accident,164315,Settled,0,2024-11,Online
293,3572,Rapid Settlement,1,93.5,Under Review,Health,29136,Settled,0,2024-02,Agent
294,4339,High Claim Ratio,1,6.3,Confirmed,Health,55444,Settled,0,2024-04,Online
295,6889,Repeat Claimant,1,47.1,Flagged,Health,78768,Settled,0,2024-05,Online
296,10917,Rapid Settlement,1,19.6,Flagged,Fire,80503,Settled,0,2025-05,Aggregator
297,13415,High Claim Ratio,1,25.8,Flagged,Natural Disaster,40685,Settled,0,2025-06,Agent
298,18551,High Claim Ratio,1,45.1,Flagged,Accident,46095,Settled,0,2026-06,Bancassurance
299,18911,High Claim Ratio,1,61.5,Cleared,Fire,349959,Settled,0,2025-06,Online
300,18203,Repeat Claimant,1,24.2,Flagged,Natural Disaster,63405,Pending,0,2026-06,Agent
301,5584,Repeat Claimant,1,58.8,Confirmed,Health,8767,Settled,1,2026-05,Aggregator
302,12110,Amount Rounding,0,36.9,Confirmed,Health,38635,Settled,0,2025-11,Online
303,4410,Rapid Settlement,1,58.7,Flagged,Natural Disaster,300902,Settled,1,2024-09,Online
304,12573,Rapid Settlement,1,14.3,Cleared,Fire,15083,Settled,0,2026-04,Aggregator
305,5986,Rapid Settlement,1,93.8,Under Review,Accident,24949,Pending,0,2026-04,Bancassurance
306,635,Repeat Claimant,0,61.3,Under Review,Health,13166,Settled,1,2024-11,Aggregator
307,98,Policy-Claim Gap,1,3.6,Flagged,Fire,65094,Settled,0,2024-10,Online
308,14824,Repeat Claimant,1,68.6,Under Review,Natural Disaster,28662,Pending,0,2026-01,Partnership
309,9157,High Claim Ratio,1,58.9,Under Review,Theft,19962,Settled,0,2025-01,Aggregator
310,18846,Rapid Settlement,1,42.9,Flagged,Health,710910,Settled,0,2024-03,Aggregator
311,5222,Repeat Claimant,0,54.2,Confirmed,Health,113208,Settled,1,2024-03,Agent
312,17080,Rapid Settlement,0,64.0,Flagged,Health,60830,Pending,0,2025-07,Online
313,14620,Policy-Claim Gap,0,37.7,Under Review,Health,75197,Settled,0,2026-02,Agent
314,14095,Policy-Claim Gap,1,99.3,Flagged,Fire,110419,Rejected,0,2025-10,Aggregator
315,2312,Repeat Claimant,1,24.4,Flagged,Theft,50490,Settled,0,2024-12,Aggregator
316,18658,Rapid Settlement,0,11.5,Under Review,Accident,33923,Settled,0,2025-10,Agent
317,17195,Rapid Settlement,1,26.1,Flagged,Accident,74358,Settled,0,2024-01,Online
318,11345,Amount Rounding,1,16.8,Under Review,Health,29113,Settled,0,2024-02,Online
319,5962,High Claim Ratio,1,32.8,Flagged,Theft,16024,Settled,0,2024-04,Online
320,9626,High Claim Ratio,0,59.1,Flagged,Health,19394,Pending,0,2024-06,Online
321,9781,Rapid Settlement,0,83.7,Under Review,Health,307851,Settled,0,2026-01,Aggregator
322,4481,Amount Rounding,1,13.8,Flagged,Health,28308,Settled,0,2025-01,Aggregator
323,9484,Rapid Settlement,1,36.7,Flagged,Health,24352,Settled,0,2025-03,Partnership
324,19984,Rapid Settlement,0,17.7,Confirmed,Health,189645,Pending,0,2025-04,Bancassurance
325,6699,Rapid Settlement,1,58.7,Under Review,Natural Disaster,241545,Settled,0,2025-04,Agent
326,6006,High Claim Ratio,1,72.8,Flagged,Accident,51705,Settled,0,2025-03,Bancassurance
327,2,High Claim Ratio,1,46.7,Flagged,Natural Disaster,16393,Settled,0,2025-12,Agent
328,13556,Repeat Claimant,0,0.9,Under Review,Theft,125502,Rejected,0,2025-03,Online
329,14294,Policy-Claim Gap,1,85.8,Under Review,Accident,32981,Settled,0,2024-12,Online
330,6093,Rapid Settlement,1,95.4,Flagged,Natural Disaster,26957,Settled,0,2024-02,Online
331,3743,Amount Rounding,0,33.4,Under Review,Theft,36966,Settled,0,2026-01,Bancassurance
332,4207,Policy-Claim Gap,1,42.4,Confirmed,Theft,44346,Pending,0,2025-08,Partnership
333,10014,Repeat Claimant,1,23.5,Cleared,Theft,70825,Pending,0,2025-08,Agent
334,13374,Policy-Claim Gap,0,23.4,Under Review,Accident,77195,Settled,0,2024-10,Agent
335,1756,Repeat Claimant,1,93.6,Confirmed,Accident,107907,Settled,1,2026-03,Partnership
336,3328,Rapid Settlement,1,54.4,Confirmed,Health,35346,Settled,0,2025-06,Agent
337,7062,Repeat Claimant,1,78.8,Under Review,Accident,17590,Settled,0,2024-08,Bancassurance
338,3935,Repeat Claimant,1,78.6,Confirmed,Accident,142967,Pending,1,2024-01,Agent
339,6602,Rapid Settlement,1,44.1,Flagged,Fire,640634,Settled,0,2024-11,Online
340,2757,Repeat Claimant,1,12.6,Under Review,Theft,52050,Settled,0,2024-04,Aggregator
341,8142,Repeat Claimant,0,2.3,Confirmed,Natural Disaster,308228,Settled,0,2024-06,Agent
342,7067,Amount Rounding,1,26.4,Flagged,Theft,4627,Settled,0,2026-05,Bancassurance
343,3135,Repeat Claimant,0,30.0,Under Review,Health,73117,Settled,0,2025-04,Aggregator
344,18953,High Claim Ratio,1,28.9,Flagged,Health,64640,Settled,1,2024-06,Aggregator
345,2233,Amount Rounding,1,34.5,Flagged,Accident,17536,Settled,0,2025-03,Partnership
346,9816,High Claim Ratio,1,3.0,Under Review,Natural Disaster,9384,Settled,1,2025-01,Agent
347,3067,Rapid Settlement,0,57.7,Under Review,Accident,83341,Settled,0,2025-08,Bancassurance
348,3633,Repeat Claimant,0,24.2,Confirmed,Accident,10820,Settled,0,2025-11,Agent
349,9480,Amount Rounding,1,71.1,Flagged,Natural Disaster,95101,Settled,0,2024-06,Agent
350,19221,Repeat Claimant,0,18.4,Flagged,Theft,65289,Settled,0,2024-07,Aggregator
351,655,High Claim Ratio,1,18.7,Flagged,Health,12555,Settled,0,2026-03,Online
352,2732,Repeat Claimant,0,96.6,Flagged,Health,32263,Settled,0,2024-01,Agent
353,16123,High Claim Ratio,1,69.8,Flagged,Fire,95418,Settled,0,2024-07,Partnership
354,16491,Policy-Claim Gap,1,38.8,Cleared,Health,135909,Settled,0,2025-04,Online
355,4452,High Claim Ratio,1,0.9,Confirmed,Theft,69544,Settled,0,2024-01,Aggregator
356,2520,Rapid Settlement,1,65.5,Under Review,Accident,229660,Settled,0,2025-10,Aggregator
357,6637,High Claim Ratio,1,30.2,Flagged,Theft,96900,Settled,0,2025-06,Agent
358,1760,Policy-Claim Gap,0,21.1,Under Review,Accident,36802,Settled,0,2024-01,Agent
359,12924,Amount Rounding,1,81.6,Flagged,Accident,115333,Settled,0,2024-05,Online
360,10120,Repeat Claimant,0,18.7,Confirmed,Natural Disaster,33496,Settled,0,2024-11,Online
361,14844,Amount Rounding,0,30.8,Flagged,Health,152028,Pending,0,2025-10,Agent
362,7002,Repeat Claimant,1,67.7,Under Review,Health,124487,Settled,0,2024-03,Agent
363,13846,High Claim Ratio,1,71.5,Under Review,Natural Disaster,48303,Settled,0,2024-08,Aggregator
364,178,High Claim Ratio,1,10.4,Under Review,Natural Disaster,319640,Settled,0,2025-03,Agent
365,5812,Repeat Claimant,1,98.3,Under Review,Theft,13019,Pending,1,2026-04,Agent
366,14205,Policy-Claim Gap,1,70.6,Flagged,Natural Disaster,52404,Pending,0,2026-01,Online
367,17818,High Claim Ratio,1,14.6,Cleared,Natural Disaster,24498,Settled,0,2024-12,Agent
368,11989,Rapid Settlement,0,38.0,Confirmed,Accident,24230,Settled,0,2024-03,Online
369,3490,Repeat Claimant,0,83.6,Confirmed,Accident,24823,Settled,0,2024-03,Aggregator
370,7429,Rapid Settlement,1,10.5,Flagged,Natural Disaster,17356,Pending,0,2026-03,Agent
371,12792,High Claim Ratio,0,1.1,Confirmed,Theft,11970,Settled,0,2026-05,Aggregator
372,9571,Policy-Claim Gap,1,27.3,Flagged,Theft,21124,Settled,0,2024-12,Aggregator
373,12735,High Claim Ratio,1,86.6,Flagged,Natural Disaster,71822,Settled,0,2025-09,Agent
374,7108,Amount Rounding,0,38.2,Confirmed,Natural Disaster,94207,Settled,0,2025-10,Agent
375,18179,High Claim Ratio,1,56.6,Confirmed,Theft,19692,Settled,0,2025-06,Aggregator
376,6849,Rapid Settlement,0,0.5,Under Review,Fire,39882,Settled,1,2025-11,Aggregator
377,14232,Rapid Settlement,0,6.6,Flagged,Health,40981,Settled,0,2026-01,Bancassurance
378,12459,High Claim Ratio,1,68.6,Flagged,Theft,66517,Settled,0,2026-02,Bancassurance
379,16422,Rapid Settlement,1,18.5,Under Review,Fire,94788,Settled,1,2025-10,Online
380,10621,Repeat Claimant,1,47.6,Cleared,Fire,21435,Settled,0,2025-11,Online
381,1760,High Claim Ratio,1,61.2,Confirmed,Accident,36802,Settled,0,2024-01,Agent
382,13281,High Claim Ratio,1,91.2,Flagged,Theft,13750,Settled,0,2024-02,Online
383,1370,Rapid Settlement,1,34.8,Flagged,Accident,32125,Settled,0,2024-08,Bancassurance
384,7313,Policy-Claim Gap,1,1.1,Under Review,Health,83315,Settled,0,2024-03,Bancassurance
385,2755,Amount Rounding,1,75.9,Flagged,Accident,223214,Settled,1,2024-10,Aggregator
386,15739,Policy-Claim Gap,0,5.7,Under Review,Health,44361,Pending,0,2024-01,Agent
387,17756,Amount Rounding,0,10.4,Flagged,Natural Disaster,23781,Settled,0,2024-06,Bancassurance
388,16741,Rapid Settlement,1,8.7,Confirmed,Health,44676,Rejected,0,2025-02,Aggregator
389,9419,Policy-Claim Gap,1,97.1,Confirmed,Health,52168,Settled,0,2026-03,Agent
390,8197,Rapid Settlement,0,32.5,Under Review,Accident,31086,Pending,0,2025-10,Agent
391,17721,Policy-Claim Gap,1,39.1,Under Review,Natural Disaster,93068,Settled,0,2024-11,Bancassurance
392,7192,Policy-Claim Gap,1,15.0,Flagged,Accident,20337,Settled,0,2025-05,Partnership
393,16015,Rapid Settlement,1,81.8,Confirmed,Health,305597,Pending,0,2025-11,Online
394,6403,High Claim Ratio,1,40.4,Flagged,Accident,59564,Settled,0,2026-03,Agent
395,6796,High Claim Ratio,0,89.0,Cleared,Accident,17156,Pending,0,2024-06,Online
396,6681,Rapid Settlement,1,66.1,Confirmed,Health,5505,Settled,0,2025-10,Online
397,8394,Rapid Settlement,0,10.2,Confirmed,Health,24559,Settled,0,2024-11,Online
398,7393,Amount Rounding,0,74.9,Flagged,Accident,31006,Settled,0,2024-11,Agent
399,19087,High Claim Ratio,1,31.5,Flagged,Fire,6163,Settled,0,2024-02,Aggregator
400,7532,Repeat Claimant,1,25.4,Confirmed,Health,41763,Rejected,0,2025-10,Agent
401,18562,Repeat Claimant,1,20.3,Confirmed,Theft,51551,Settled,0,2024-03,Agent
402,3939,High Claim Ratio,0,58.6,Flagged,Accident,47227,Pending,0,2024-03,Aggregator
403,18315,Amount Rounding,0,62.5,Flagged,Health,120153,Settled,0,2025-10,Bancassurance
404,2223,Rapid Settlement,1,11.0,Confirmed,Health,14267,Pending,0,2024-08,Aggregator
405,19653,Amount Rounding,0,25.8,Cleared,Theft,21732,Settled,0,2024-03,Online
406,10658,Policy-Claim Gap,0,57.0,Flagged,Natural Disaster,39018,Rejected,0,2024-06,Online
407,9324,Rapid Settlement,1,19.9,Under Review,Natural Disaster,32545,Pending,1,2026-02,Online
408,11000,Amount Rounding,1,18.4,Under Review,Fire,132146,Settled,0,2025-11,Agent
409,16724,Amount Rounding,1,54.4,Confirmed,Theft,227393,Settled,0,2026-01,Agent
410,19195,Amount Rounding,0,99.1,Under Review,Accident,37321,Settled,0,2026-01,Bancassurance
411,8075,Policy-Claim Gap,1,55.1,Flagged,Fire,9311,Settled,0,2024-02,Partnership
412,11171,Rapid Settlement,1,34.9,Cleared,Fire,314579,Settled,0,2024-05,Aggregator
413,1210,Amount Rounding,0,0.0,Flagged,Accident,7897,Settled,0,2024-10,Online
414,13472,High Claim Ratio,1,16.3,Confirmed,Health,152788,Settled,0,2026-02,Online
415,9001,Rapid Settlement,1,36.6,Confirmed,Natural Disaster,59669,Settled,0,2026-01,Agent
416,1086,Policy-Claim Gap,1,76.1,Flagged,Theft,122447,Pending,0,2025-01,Agent
417,2364,Policy-Claim Gap,1,56.3,Under Review,Accident,7985,Settled,0,2024-05,Aggregator
418,13154,Amount Rounding,1,71.9,Flagged,Accident,27321,Settled,0,2025-10,Bancassurance
419,10044,Rapid Settlement,1,71.9,Flagged,Accident,124590,Settled,1,2024-07,Agent
420,957,High Claim Ratio,1,58.1,Under Review,Theft,71351,Settled,0,2025-11,Online
421,14396,Repeat Claimant,1,8.0,Flagged,Natural Disaster,43294,Settled,0,2025-12,Bancassurance
422,14320,Amount Rounding,1,72.4,Flagged,Accident,41144,Settled,0,2024-12,Bancassurance
423,8470,Amount Rounding,0,73.2,Flagged,Health,12447,Settled,0,2025-10,Agent
424,14488,Repeat Claimant,1,41.2,Under Review,Theft,65271,Pending,0,2024-11,Agent
425,17681,Amount Rounding,0,84.3,Flagged,Fire,81145,Settled,0,2025-01,Aggregator
426,16051,Repeat Claimant,0,88.8,Confirmed,Health,19677,Settled,0,2024-07,Bancassurance
427,16509,Repeat Claimant,0,73.3,Confirmed,Natural Disaster,19508,Settled,0,2025-12,Agent
428,6114,Policy-Claim Gap,0,15.8,Flagged,Natural Disaster,13256,Settled,0,2026-04,Aggregator
429,7366,Amount Rounding,0,77.6,Flagged,Natural Disaster,335870,Settled,0,2024-05,Online
430,150,Rapid Settlement,1,89.8,Under Review,Accident,38388,Settled,0,2025-12,Online
431,4946,Rapid Settlement,0,87.2,Flagged,Health,128119,Settled,1,2024-06,Aggregator
432,17168,High Claim Ratio,1,91.7,Cleared,Accident,39280,Pending,0,2024-06,Aggregator
433,587,Rapid Settlement,1,88.6,Confirmed,Fire,155604,Settled,0,2024-02,Partnership
434,6437,Rapid Settlement,1,68.8,Under Review,Accident,63847,Rejected,0,2025-12,Online
435,9336,Policy-Claim Gap,0,74.5,Confirmed,Natural Disaster,33436,Settled,0,2024-05,Aggregator
436,17409,Policy-Claim Gap,1,7.4,Under Review,Natural Disaster,93692,Settled,0,2024-02,Agent
437,11920,Policy-Claim Gap,1,2.9,Confirmed,Fire,34230,Settled,0,2025-03,Online
438,16724,Amount Rounding,1,90.0,Flagged,Theft,227393,Settled,0,2026-01,Agent
439,9227,Rapid Settlement,0,0.7,Flagged,Natural Disaster,83231,Settled,1,2026-02,Aggregator
440,11483,Repeat Claimant,1,50.6,Flagged,Theft,153118,Settled,0,2024-02,Aggregator
441,2057,Amount Rounding,0,75.1,Flagged,Health,24040,Settled,0,2024-06,Agent
442,3413,Rapid Settlement,0,53.5,Under Review,Health,27685,Settled,1,2025-01,Online
443,4535,Rapid Settlement,1,86.0,Flagged,Theft,144256,Settled,1,2025-06,Agent
444,374,Policy-Claim Gap,1,92.2,Confirmed,Natural Disaster,19569,Settled,1,2024-01,Partnership
445,19952,Policy-Claim Gap,1,30.8,Confirmed,Health,31071,Settled,0,2025-02,Aggregator
446,9388,Policy-Claim Gap,1,55.6,Under Review,Natural Disaster,16604,Settled,0,2026-01,Agent
447,637,Policy-Claim Gap,0,3.0,Under Review,Fire,84144,Settled,0,2026-01,Online
448,17167,Amount Rounding,0,40.4,Under Review,Fire,48019,Settled,0,2024-07,Agent
449,15003,Policy-Claim Gap,1,76.7,Cleared,Accident,96206,Settled,0,2025-11,Agent
450,19817,Policy-Claim Gap,0,19.8,Flagged,Fire,60073,Settled,0,2024-04,Aggregator
451,8321,High Claim Ratio,0,71.1,Flagged,Health,15302,Settled,0,2026-04,Aggregator
452,9173,High Claim Ratio,1,5.5,Flagged,Accident,124086,Settled,0,2024-01,Aggregator
453,13683,Amount Rounding,1,76.6,Confirmed,Accident,563713,Pending,0,2024-02,Agent
454,4750,Repeat Claimant,0,32.8,Flagged,Accident,23565,Rejected,0,2025-11,Online
455,2585,Policy-Claim Gap,1,94.8,Flagged,Fire,138794,Settled,0,2024-06,Online
456,4308,Policy-Claim Gap,0,99.3,Confirmed,Natural Disaster,83148,Settled,0,2024-11,Agent
457,18493,Policy-Claim Gap,1,0.1,Under Review,Health,178026,Settled,0,2025-09,Aggregator
458,2166,Rapid Settlement,1,46.4,Flagged,Natural Disaster,91093,Settled,0,2024-12,Aggregator
459,8105,Repeat Claimant,1,43.7,Flagged,Natural Disaster,6135,Settled,0,2024-10,Partnership
460,15396,Rapid Settlement,0,34.5,Flagged,Theft,53721,Settled,0,2025-04,Online
461,19345,Amount Rounding,1,36.1,Flagged,Accident,60522,Settled,0,2025-02,Online
462,8606,Amount Rounding,1,47.5,Confirmed,Health,20025,Rejected,0,2024-04,Partnership
463,5500,Repeat Claimant,1,54.7,Under Review,Natural Disaster,32381,Settled,0,2026-03,Partnership
464,15621,Amount Rounding,0,29.5,Flagged,Theft,71547,Settled,0,2025-05,Aggregator
465,18790,Amount Rounding,0,69.1,Flagged,Health,29654,Rejected,0,2025-07,Partnership
466,13636,Amount Rounding,0,93.2,Under Review,Fire,68036,Pending,0,2025-05,Online
467,11472,High Claim Ratio,1,24.3,Confirmed,Natural Disaster,11524,Settled,0,2026-05,Online
468,5505,Rapid Settlement,1,58.6,Flagged,Health,28015,Rejected,0,2026-03,Agent
469,12450,High Claim Ratio,0,35.2,Under Review,Theft,43672,Settled,0,2024-11,Partnership
470,3578,Repeat Claimant,1,54.1,Under Review,Natural Disaster,1064300,Settled,0,2026-05,Agent
471,226,Amount Rounding,1,80.3,Flagged,Fire,58746,Settled,0,2025-05,Bancassurance
472,447,High Claim Ratio,0,1.1,Under Review,Natural Disaster,17248,Pending,0,2025-08,Agent
473,5925,Repeat Claimant,0,9.5,Under Review,Theft,20595,Settled,0,2026-02,Agent
474,10357,Policy-Claim Gap,0,95.6,Flagged,Fire,71048,Settled,0,2024-09,Bancassurance
475,11258,Rapid Settlement,1,21.6,Confirmed,Health,28496,Settled,0,2024-03,Online
476,1475,High Claim Ratio,1,47.8,Flagged,Health,18282,Settled,0,2024-01,Online
477,9176,Policy-Claim Gap,1,79.9,Flagged,Natural Disaster,29322,Settled,0,2024-04,Agent
478,11183,Policy-Claim Gap,0,2.3,Flagged,Health,128267,Settled,0,2025-09,Partnership
479,13818,Rapid Settlement,0,43.1,Confirmed,Fire,45640,Settled,1,2025-11,Bancassurance
480,19477,Rapid Settlement,1,13.6,Flagged,Accident,103128,Settled,0,2025-06,Bancassurance
481,2695,Rapid Settlement,1,74.1,Under Review,Fire,22484,Settled,0,2025-11,Aggregator
482,12014,Repeat Claimant,1,21.2,Under Review,Health,386357,Pending,0,2024-09,Aggregator
483,14408,Rapid Settlement,1,35.0,Under Review,Fire,93114,Settled,0,2026-06,Bancassurance
484,6635,Rapid Settlement,1,64.4,Flagged,Fire,153090,Settled,0,2026-06,Online
485,8043,High Claim Ratio,1,38.2,Confirmed,Theft,53160,Settled,0,2024-09,Online
486,253,Rapid Settlement,0,20.5,Flagged,Accident,17396,Settled,0,2024-02,Agent
487,13104,Policy-Claim Gap,0,85.6,Confirmed,Accident,13954,Settled,1,2025-11,Agent
488,15485,Repeat Claimant,1,62.6,Under Review,Accident,21033,Settled,1,2024-11,Aggregator
489,7564,High Claim Ratio,1,75.9,Under Review,Fire,37610,Settled,0,2025-10,Online
490,3615,Repeat Claimant,1,95.2,Flagged,Health,48191,Settled,0,2026-01,Aggregator
491,4931,Rapid Settlement,0,52.7,Under Review,Health,66164,Settled,0,2024-06,Agent
492,8079,Rapid Settlement,0,75.8,Flagged,Accident,51294,Pending,0,2024-02,Online
493,19744,Policy-Claim Gap,1,72.1,Under Review,Accident,114369,Rejected,0,2025-11,Aggregator
494,3721,Rapid Settlement,1,47.9,Flagged,Theft,48628,Settled,0,2025-02,Online
495,7901,Rapid Settlement,1,78.5,Confirmed,Accident,48751,Settled,0,2025-05,Agent
496,2091,High Claim Ratio,1,92.7,Flagged,Natural Disaster,30339,Settled,0,2025-05,Aggregator
497,16819,Rapid Settlement,0,39.6,Under Review,Accident,30574,Settled,0,2024-11,Agent
498,106,Repeat Claimant,0,11.5,Flagged,Accident,68466,Pending,0,2026-04,Online
499,3727,Repeat Claimant,0,36.9,Under Review,Fire,36468,Settled,0,2024-08,Aggregator
500,5024,High Claim Ratio,1,46.9,Cleared,Health,49740,Settled,0,2026-02,Bancassurance
501,12331,Policy-Claim Gap,0,91.1,Flagged,Fire,49727,Rejected,0,2025-05,Bancassurance
502,10606,Rapid Settlement,0,42.1,Flagged,Accident,70711,Settled,1,2024-11,Online
503,16276,Amount Rounding,0,11.1,Confirmed,Accident,145190,Settled,0,2025-07,Online
504,4929,High Claim Ratio,0,92.3,Under Review,Health,86875,Pending,0,2026-02,Agent
505,6228,Rapid Settlement,0,22.7,Under Review,Fire,80252,Rejected,0,2026-05,Aggregator
506,7340,Rapid Settlement,0,7.5,Under Review,Accident,13177,Settled,0,2025-08,Agent
507,599,Policy-Claim Gap,1,55.1,Flagged,Theft,28084,Rejected,0,2024-06,Online
508,12382,High Claim Ratio,1,42.0,Under Review,Natural Disaster,71294,Settled,0,2024-06,Partnership
509,4472,Rapid Settlement,1,6.8,Confirmed,Health,81570,Settled,0,2026-03,Agent
510,6894,High Claim Ratio,0,99.9,Flagged,Accident,62446,Rejected,0,2025-02,Online
511,9514,Repeat Claimant,0,87.9,Under Review,Health,183267,Settled,0,2024-07,Agent
512,2869,High Claim Ratio,1,5.4,Flagged,Natural Disaster,65044,Settled,1,2024-04,Agent
513,375,Policy-Claim Gap,1,25.2,Flagged,Health,912615,Settled,0,2025-01,Bancassurance
514,17806,Amount Rounding,1,57.1,Cleared,Accident,22705,Settled,0,2024-08,Agent
515,5401,Rapid Settlement,1,65.3,Under Review,Theft,72924,Settled,0,2024-03,Online
516,304,High Claim Ratio,1,9.3,Under Review,Natural Disaster,119844,Settled,0,2025-02,Online
517,12389,High Claim Ratio,0,55.4,Under Review,Health,220089,Settled,0,2025-08,Partnership
518,12929,Amount Rounding,1,98.4,Confirmed,Health,41558,Settled,0,2024-09,Online
519,404,Repeat Claimant,1,35.1,Flagged,Natural Disaster,71957,Settled,0,2025-04,Agent
520,14220,Amount Rounding,1,26.0,Flagged,Accident,25144,Settled,0,2025-11,Agent
521,671,Amount Rounding,0,68.2,Under Review,Theft,50242,Settled,0,2025-03,Agent
522,5904,Repeat Claimant,1,10.5,Under Review,Natural Disaster,21856,Settled,0,2025-06,Bancassurance
523,10541,Policy-Claim Gap,1,80.9,Flagged,Theft,47914,Settled,0,2024-04,Aggregator
524,8709,Policy-Claim Gap,1,18.0,Cleared,Natural Disaster,62819,Settled,0,2024-07,Partnership
525,230,Repeat Claimant,1,41.1,Flagged,Theft,37111,Settled,0,2024-06,Online
526,12406,Amount Rounding,1,12.0,Flagged,Health,56138,Settled,0,2026-03,Online
527,13498,Repeat Claimant,0,9.8,Confirmed,Health,153985,Settled,0,2026-01,Aggregator
528,13203,Repeat Claimant,1,46.0,Confirmed,Natural Disaster,460215,Pending,0,2024-06,Agent
529,12050,High Claim Ratio,0,53.6,Under Review,Accident,13775,Settled,0,2024-06,Agent
530,17535,Policy-Claim Gap,1,23.1,Under Review,Natural Disaster,12038,Rejected,0,2026-04,Online
531,17555,Amount Rounding,1,31.2,Under Review,Accident,60683,Settled,0,2024-12,Online
